 CHR_A         BP_A       SNP_A      MAF_A  CHR_B         BP_B       SNP_B      MAF_B           R2 
     6      2845386   6:2845386   0.245902      6      1652570   6:1652570  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1652672   6:1652672  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1652691   6:1652691  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1652968   6:1652968  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1652969   6:1652969  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      1653197   6:1653197  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1653523   6:1653523  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1653907   6:1653907  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1654006   6:1654006  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1654164   6:1654164  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1654217   6:1654217  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1654323   6:1654323  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1654731   6:1654731  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1655028   6:1655028  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1655117   6:1655117   0.344262      0.39421 
     6      2845386   6:2845386   0.245902      6      1655320   6:1655320  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1655419   6:1655419  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1655563   6:1655563   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1655578   6:1655578  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1655584   6:1655584  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1655596   6:1655596  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1655607   6:1655607  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1655611   6:1655611  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1655614   6:1655614  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1655627   6:1655627  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1656048   6:1656048  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1656059   6:1656059  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1656178   6:1656178  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1656187   6:1656187  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1656189   6:1656189  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1656204   6:1656204  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1656207   6:1656207  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1656208   6:1656208  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1658007   6:1658007   0.344262      0.39421 
     6      2845386   6:2845386   0.245902      6      1658465   6:1658465  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1658638   6:1658638  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1659080   6:1659080   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1659081   6:1659081   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1659099   6:1659099   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1659632   6:1659632  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1660182   6:1660182  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1660316   6:1660316  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1660486   6:1660486   0.131148     0.322153 
     6      2845386   6:2845386   0.245902      6      1660540   6:1660540   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1660559   6:1660559  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1660631   6:1660631  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1660741   6:1660741  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1661047   6:1661047  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1661149   6:1661149  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1661207   6:1661207  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1661251   6:1661251  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1662414   6:1662414  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1663128   6:1663128  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1663243   6:1663243  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1663356   6:1663356  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1664324   6:1664324  0.0819672   0.00101449 
     6      2845386   6:2845386   0.245902      6      1665002   6:1665002  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1665858   6:1665858  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1666692   6:1666692  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1666705   6:1666705  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1667697   6:1667697  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1668264   6:1668264   0.344262      0.39421 
     6      2845386   6:2845386   0.245902      6      1669052   6:1669052  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1669087   6:1669087   0.147541     0.264041 
     6      2845386   6:2845386   0.245902      6      1669197   6:1669197  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1669217   6:1669217  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1669547   6:1669547  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1670571   6:1670571  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1670597   6:1670597  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1670786   6:1670786   0.344262      0.39421 
     6      2845386   6:2845386   0.245902      6      1670827   6:1670827  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      1670939   6:1670939  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1671258   6:1671258  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1671264   6:1671264  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1671357   6:1671357  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1671721   6:1671721  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1671804   6:1671804  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1672249   6:1672249  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1672480   6:1672480  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1672843   6:1672843  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1672874   6:1672874  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1672973   6:1672973   0.213115     0.291054 
     6      2845386   6:2845386   0.245902      6      1673115   6:1673115   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1673143   6:1673143  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1673181   6:1673181  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1673185   6:1673185  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1673203   6:1673203  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1673206   6:1673206  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1673450   6:1673450  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1674007   6:1674007   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1674008   6:1674008   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1674009   6:1674009   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1674051   6:1674051  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1674064   6:1674064  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1674067   6:1674067  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1674071   6:1674071  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1674082   6:1674082  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1674094   6:1674094  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1674100   6:1674100  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1674194   6:1674194  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1674235   6:1674235  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1675395   6:1675395  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1675905   6:1675905   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1675949   6:1675949  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1676641   6:1676641  0.0983607     0.334545 
     6      2845386   6:2845386   0.245902      6      1676666   6:1676666  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1676763   6:1676763  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1677461   6:1677461  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1678497   6:1678497  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1679334   6:1679334  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1679405   6:1679405  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1679760   6:1679760  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1680416   6:1680416  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1680464   6:1680464  0.0983607   0.00449715 
     6      2845386   6:2845386   0.245902      6      1680716   6:1680716  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1680848   6:1680848  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1681214   6:1681214   0.163934     0.218042 
     6      2845386   6:2845386   0.245902      6      1682104   6:1682104  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1682759   6:1682759  0.0655738    0.0228833 
     6      2845386   6:2845386   0.245902      6      1683419   6:1683419  0.0655738    0.0228833 
