 CHR_A         BP_A        SNP_A      MAF_A  CHR_B         BP_B        SNP_B      MAF_B           R2 
     3     12671802   3:12671802   0.442623      3     12353677   3:12353677  0.0655738    0.0883691 
     3     12671802   3:12671802   0.442623      3     12353680   3:12353680   0.163934    0.0196847 
     3     12671802   3:12671802   0.442623      3     12353690   3:12353690   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12353707   3:12353707  0.0655738    0.0883691 
     3     12671802   3:12671802   0.442623      3     12353719   3:12353719  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12353722   3:12353722  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12353725   3:12353725   0.163934    0.0196847 
     3     12671802   3:12671802   0.442623      3     12353755   3:12353755  0.0655738    0.0883691 
     3     12671802   3:12671802   0.442623      3     12353760   3:12353760   0.163934    0.0196847 
     3     12671802   3:12671802   0.442623      3     12353761   3:12353761   0.163934    0.0196847 
     3     12671802   3:12671802   0.442623      3     12353776   3:12353776    0.47541     0.148768 
     3     12671802   3:12671802   0.442623      3     12353806   3:12353806  0.0655738    0.0883691 
     3     12671802   3:12671802   0.442623      3     12353808   3:12353808   0.409836     0.292985 
     3     12671802   3:12671802   0.442623      3     12353846   3:12353846  0.0655738    0.0883691 
     3     12671802   3:12671802   0.442623      3     12353850   3:12353850   0.377049     0.124457 
     3     12671802   3:12671802   0.442623      3     12353915   3:12353915  0.0655738    0.0883691 
     3     12671802   3:12671802   0.442623      3     12353924   3:12353924   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12353930   3:12353930   0.344262    0.0662361 
     3     12671802   3:12671802   0.442623      3     12353931   3:12353931  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12354092   3:12354092   0.409836   0.00393246 
     3     12671802   3:12671802   0.442623      3     12354139   3:12354139   0.131148   0.00279782 
     3     12671802   3:12671802   0.442623      3     12354143   3:12354143   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12354147   3:12354147  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12354461   3:12354461   0.409836     0.292985 
     3     12671802   3:12671802   0.442623      3     12354468   3:12354468  0.0655738    0.0883691 
     3     12671802   3:12671802   0.442623      3     12354476   3:12354476  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12354479   3:12354479    0.47541     0.148768 
     3     12671802   3:12671802   0.442623      3     12354488   3:12354488   0.163934    0.0196847 
     3     12671802   3:12671802   0.442623      3     12354491   3:12354491  0.0655738    0.0883691 
     3     12671802   3:12671802   0.442623      3     12354494   3:12354494  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12354520   3:12354520  0.0655738    0.0883691 
     3     12671802   3:12671802   0.442623      3     12354521   3:12354521  0.0655738    0.0883691 
     3     12671802   3:12671802   0.442623      3     12354533   3:12354533  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12354554   3:12354554  0.0655738    0.0883691 
     3     12671802   3:12671802   0.442623      3     12354562   3:12354562   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12354572   3:12354572  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12354738   3:12354738  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12354747   3:12354747  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12354759   3:12354759    0.47541     0.148768 
     3     12671802   3:12671802   0.442623      3     12354761   3:12354761  0.0655738     0.010554 
     3     12671802   3:12671802   0.442623      3     12354764   3:12354764   0.442623     0.213327 
     3     12671802   3:12671802   0.442623      3     12354789   3:12354789    0.47541     0.148768 
     3     12671802   3:12671802   0.442623      3     12354792   3:12354792  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12354803   3:12354803  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12354825   3:12354825    0.47541     0.148768 
     3     12671802   3:12671802   0.442623      3     12354870   3:12354870    0.47541     0.148768 
     3     12671802   3:12671802   0.442623      3     12354871   3:12354871    0.47541     0.148768 
     3     12671802   3:12671802   0.442623      3     12354878   3:12354878   0.442623     0.213327 
     3     12671802   3:12671802   0.442623      3     12354888   3:12354888  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12355114   3:12355114   0.491803     0.375238 
     3     12671802   3:12671802   0.442623      3     12355130   3:12355130   0.459016     0.179314 
     3     12671802   3:12671802   0.442623      3     12355132   3:12355132   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12355138   3:12355138    0.42623       0.2511 
     3     12671802   3:12671802   0.442623      3     12355162   3:12355162   0.344262     0.191223 
     3     12671802   3:12671802   0.442623      3     12355206   3:12355206   0.327869     0.232111 
     3     12671802   3:12671802   0.442623      3     12355226   3:12355226   0.360656     0.214464 
     3     12671802   3:12671802   0.442623      3     12355229   3:12355229   0.344262     0.191223 
     3     12671802   3:12671802   0.442623      3     12355235   3:12355235   0.377049     0.124457 
     3     12671802   3:12671802   0.442623      3     12355239   3:12355239   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12355250   3:12355250   0.442623     0.213327 
     3     12671802   3:12671802   0.442623      3     12355328   3:12355328  0.0655738     0.010554 
     3     12671802   3:12671802   0.442623      3     12355593   3:12355593  0.0655738    0.0557276 
     3     12671802   3:12671802   0.442623      3     12355612   3:12355612  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12355619   3:12355619   0.147541    0.0340786 
     3     12671802   3:12671802   0.442623      3     12355884   3:12355884   0.163934   0.00144389 
     3     12671802   3:12671802   0.442623      3     12356091   3:12356091  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12356169   3:12356169  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12356322   3:12356322  0.0655738     0.010554 
     3     12671802   3:12671802   0.442623      3     12356494   3:12356494  0.0655738     0.010554 
     3     12671802   3:12671802   0.442623      3     12356692   3:12356692   0.114754    0.0129365 
     3     12671802   3:12671802   0.442623      3     12356731   3:12356731   0.196721  0.000668786 
     3     12671802   3:12671802   0.442623      3     12356925   3:12356925  0.0819672  0.000657485 
     3     12671802   3:12671802   0.442623      3     12357220   3:12357220  0.0655738     0.010554 
     3     12671802   3:12671802   0.442623      3     12357532   3:12357532  0.0655738     0.010554 
     3     12671802   3:12671802   0.442623      3     12358349   3:12358349  0.0819672    0.0709034 
     3     12671802   3:12671802   0.442623      3     12359410   3:12359410   0.360656     0.155527 
     3     12671802   3:12671802   0.442623      3     12359432   3:12359432   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12359461   3:12359461   0.360656     0.155527 
     3     12671802   3:12671802   0.442623      3     12359497   3:12359497   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12359517   3:12359517   0.360656     0.155527 
     3     12671802   3:12671802   0.442623      3     12359583   3:12359583   0.360656     0.155527 
     3     12671802   3:12671802   0.442623      3     12359604   3:12359604   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12359605   3:12359605   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12359611   3:12359611   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12359614   3:12359614   0.360656     0.155527 
     3     12671802   3:12671802   0.442623      3     12359634   3:12359634   0.360656     0.155527 
     3     12671802   3:12671802   0.442623      3     12359651   3:12359651   0.360656     0.155527 
     3     12671802   3:12671802   0.442623      3     12359681   3:12359681   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12359723   3:12359723   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12359742   3:12359742   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12359744   3:12359744   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12359751   3:12359751   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12359802   3:12359802   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12359824   3:12359824   0.360656     0.155527 
     3     12671802   3:12671802   0.442623      3     12359844   3:12359844   0.360656     0.155527 
     3     12671802   3:12671802   0.442623      3     12359868   3:12359868   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12359982   3:12359982   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12360018   3:12360018   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12360019   3:12360019   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12360024   3:12360024   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12360028   3:12360028   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12360031   3:12360031   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12360032   3:12360032   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12360038   3:12360038   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12360073   3:12360073   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12360100   3:12360100   0.360656     0.155527 
     3     12671802   3:12671802   0.442623      3     12360130   3:12360130   0.360656     0.155527 
     3     12671802   3:12671802   0.442623      3     12360131   3:12360131   0.360656     0.155527 
     3     12671802   3:12671802   0.442623      3     12360145   3:12360145   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12360148   3:12360148   0.311475     0.278889 
     3     12671802   3:12671802   0.442623      3     12360168   3:12360168   0.311475     0.278889 
