 CHR_A         BP_A       SNP_A      MAF_A  CHR_B         BP_B       SNP_B      MAF_B           R2 
     2       873169    2:873169   0.245902      2       523713    2:523713   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       523731    2:523731   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       523746    2:523746   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       523749    2:523749   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       523758    2:523758   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       523770    2:523770   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       523773    2:523773   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       523828    2:523828  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       523833    2:523833  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       523840    2:523840  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       523843    2:523843  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       523845    2:523845  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       523850    2:523850  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       523853    2:523853   0.147541    0.0367924 
     2       873169    2:873169   0.245902      2       523857    2:523857  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       523863    2:523863  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       523864    2:523864  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       523866    2:523866  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       523870    2:523870   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       523873    2:523873  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       523877    2:523877  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       523878    2:523878  0.0983607     0.104155 
     2       873169    2:873169   0.245902      2       523950    2:523950   0.114754      0.26118 
     2       873169    2:873169   0.245902      2       524278    2:524278   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       524321    2:524321   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       524350    2:524350   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524354    2:524354   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524357    2:524357   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524363    2:524363   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524368    2:524368   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524371    2:524371   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524373    2:524373   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524374    2:524374   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524386    2:524386   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524396    2:524396   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524407    2:524407   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524417    2:524417   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524437    2:524437   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524443    2:524443   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524464    2:524464   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524467    2:524467   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524497    2:524497   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524500    2:524500   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524503    2:524503   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524521    2:524521   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524533    2:524533   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524557    2:524557   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524584    2:524584   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524617    2:524617   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524620    2:524620   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       524819    2:524819  0.0819672     0.147831 
     2       873169    2:873169   0.245902      2       524890    2:524890   0.377049     0.176228 
     2       873169    2:873169   0.245902      2       524978    2:524978  0.0655738  6.35647e-06 
     2       873169    2:873169   0.245902      2       524987    2:524987  0.0655738  6.35647e-06 
     2       873169    2:873169   0.245902      2       525005    2:525005  0.0655738  6.35647e-06 
     2       873169    2:873169   0.245902      2       525017    2:525017  0.0655738  6.35647e-06 
     2       873169    2:873169   0.245902      2       525020    2:525020  0.0655738  6.35647e-06 
     2       873169    2:873169   0.245902      2       525029    2:525029  0.0655738  6.35647e-06 
     2       873169    2:873169   0.245902      2       525249    2:525249  0.0983607    0.0379842 
     2       873169    2:873169   0.245902      2       525270    2:525270  0.0983607    0.0379842 
     2       873169    2:873169   0.245902      2       525285    2:525285  0.0983607    0.0379842 
     2       873169    2:873169   0.245902      2       525675    2:525675  0.0819672    0.0114337 
     2       873169    2:873169   0.245902      2       526044    2:526044   0.459016     0.384317 
     2       873169    2:873169   0.245902      2       526064    2:526064   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       526222    2:526222   0.131148     0.322153 
     2       873169    2:873169   0.245902      2       526258    2:526258   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       526322    2:526322   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       526336    2:526336   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       526346    2:526346   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       526374    2:526374   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       526393    2:526393   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       526429    2:526429   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       526458    2:526458   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       526462    2:526462   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       526491    2:526491   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       526495    2:526495   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       526497    2:526497   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       526524    2:526524   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       526646    2:526646   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       526745    2:526745   0.147541     0.385882 
     2       873169    2:873169   0.245902      2       526833    2:526833   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       527116    2:527116   0.114754    0.0740779 
